,0,1,2
0,0.0,0.0,0.0
1,0.8369515183763976,4.762080192041333,4.613115114646456
2,2.1657901484727415,2.390605693146547,2.7858249042766703
3,1.537015509838835,2.8950764451766293,4.1518206268756614
4,0.17797529203172582,5.068687944119304,0.6196524694228868
5,0.8987002720714423,7.906374835188014,0.1924142074108022
6,1.0938626836032062,1.3930410962937971,1.0153946287302873
7,3.9774451220230462,1.382721521101067,1.1714738664470716
8,1.045447085699851,0.22694130475193175,0.990708358741446
9,3.10794876104885,1.3093487284264396,1.172171761097824
10,0.0,0.0,0.0
11,6.260299287763676,1.1314214288168727,0.804552881531885
12,2.0878934820264403,1.9973111928419918,7.888961523903512
13,2.365997020042382,1.8420149142506852,2.2572509306928383
14,0.5821488194809658,0.853494794743196,4.92539289115583
15,0.7649971066567737,0.9328765484101245,1.0741503180183345
16,2.395016566195992,3.653473812820936,4.435700821771668
17,0.0,0.0,0.0
18,5.633627291548495,3.6591915681763143,5.3874789750027
19,2.808265320086313,1.5035794852203759,3.2293472239101804
20,0.0,0.0,0.0
21,0.4957366919204567,4.561142399786412,0.3790719761199803
22,3.305475129308357,2.0673393517600216,3.4522312131136808
23,0.0,0.0,0.0
24,3.3231850774653258,2.8082414534195634,1.8056672198302917
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.531914096632159,1.0947312528181283,0.43135531644415753
28,0.8798819764872792,1.2204908436361046,1.3993084402148415
29,3.3527073670921284,1.3744493226740626,6.984335456452575
30,3.0948317433865697,3.077365545676131,0.33069027684209007
31,2.7457166262526633,2.5882820348534494,2.9741562726381776
32,0.6752925091869977,2.404260253617481,1.6100875759614408
33,0.7629929450783471,2.5131996694466894,3.1405492220827353
34,1.936041887996521,1.0470571533534254,2.7774460492376334
35,3.464462061320834,2.328039649532649,2.828478782423046
36,0.8283037475969818,5.413758048485889,2.8721045922874904
37,3.725503603811831,0.28162933040372745,1.538507216722153
38,1.4643610810835106,1.2043147926161952,0.575678411568301
39,0.0,0.0,0.0
40,1.9344474405257037,3.3643518285896326,2.296855973780447
41,2.6633044331763087,0.929341274487207,3.988285664506363
42,2.084527284112321,3.7875951897587092,1.4277481274712864
43,0.093821367732126,2.0457731169646998,0.9575733285621664
44,3.2885503434938754,1.5130001545319178,0.41772923891273045
45,0.6662518445368669,8.225141368442143,0.15936134993712536
46,3.361398064531476,2.917427281114993,1.914372183305609
47,0.7475773134001001,0.6907046429251097,5.349207891808008
48,2.0133206007122237,1.8019927732227554,3.933283482701224
49,0.0,0.0,0.0
50,4.355791875045601,2.360531738992822,2.145508418651446
51,3.2720670842508324,2.1882111180186503,2.186569014447861
52,4.141153462578363,1.3954983349387031,2.8887256245091657
53,0.45556331917822007,2.4375267743280222,0.1788322441002077
54,0.0,0.0,0.0
55,2.366925485366859,3.6590133734407884,3.0509931253408786
56,0.0,0.0,0.0
57,6.8059816034718805,2.8865041491773566,0.7285497010411626
58,0.06455681517608482,4.17343021332174,2.721339594550845
59,2.6755422238517386,3.098831568275756,2.362558800672262
60,3.9515488929332103,1.6807974597679187,3.7877704527245535
61,4.447624777181732,1.412586257939277,0.8022348450810858
62,2.6033392180317536,1.9234893419357635,5.223387719609247
63,1.9065588274475,3.1073398905807013,2.8752304007194813
64,1.4949221288628232,3.5993163560702723,2.587095604915919
65,2.628969531543665,3.1994465059214177,0.5640725613975023
66,2.5529836726702286,2.7288946289775615,0.151500838282924
67,5.283936120081864,3.665456088046304,2.63021478480366
68,1.6113879378877567,0.0014739353031632027,7.049370683294839
69,3.0993608214568975,3.5519099386447377,2.765077485129561
70,0.0,0.0,0.0
71,2.472561303397446,2.565330925202246,1.8636561379675538
72,4.720366515273878,8.294210035810124,1.1628471690392352
73,1.025917780612707,0.8646283558744328,0.5204099932081975
74,2.5543026252498993,2.9247932056795527,2.5875404219389617
75,0.6123844056703165,3.415860198205115,3.2087269671335994
76,1.0081076746448974,2.4225509544646675,3.085069518521625
77,3.8004157157171603,4.784572585139958,0.0012435836961666887
78,2.4513763208948367,0.6144502487650032,2.479977793195889
79,0.0,0.0,0.0
80,3.0230956958140784,4.562054914086863,0.11562982063670314
81,1.0552636905551824,3.274812781462217,4.025548330099152
82,1.3835326271936101,0.571856611128194,0.6513010435882568
83,2.9341719469049656,3.7583120077206638,1.9014478362889622
84,1.0059636560381346,1.2262055445586788,0.2526449161003909
85,2.548559419326702,8.818078356536008,0.9213655875767339
86,0.0,0.0,0.0
87,0.7894327198648673,5.168993566641346,3.2125494075793517
88,0.6396707725029497,1.2559413120937841,2.281593694769777
89,1.8736417661286018,2.977087310281582,4.316432070343232
90,1.110027286883795,4.300387182208754,1.0937860952913148
91,0.0,0.0,0.0
92,3.4033066559281893,3.7974632934178922,3.1069902491931285
93,1.1026418028769125,1.1636760355508362,0.33852826948808995
94,7.999086413401525,1.6360350107118806,1.8339028795007317
95,0.0,0.0,0.0
96,6.250681938653715,1.6337316143674858,10.34532571103496
97,0.0,0.0,0.0
98,1.1016618184330975,2.6659194107505733,2.261441306039734
99,0.27312848140169366,2.5378209517729893,2.041929962755952
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,1.1135970806144482,0.6449785166901435,0.29413135736162366
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.942801645094314,1.0293488894910932,2.519678214574077
107,0.007090007602291238,1.8702030684335471,3.735123319596182
108,0.48995286902667723,1.818396965851022,2.1237384404103206
109,0.2548963517690163,0.9487193641251456,0.7437979686196999
110,6.428863776269639,2.517028349766431,1.1215800060568448
111,4.035933422051195,2.5757217388847304,0.6133301173221125
112,3.4545297682401195,1.6186430184426979,3.7322420574598634
113,0.0,0.0,0.0
114,0.3328626385952603,8.663235371417684,0.8504523188403463
115,0.13645550215345584,0.8640986138798374,0.6366904348052145
116,3.1478661637553556,3.9977567772717584,1.818570003696747
117,3.0968603232007337,2.8204192312356233,2.8476432394532227
118,0.4282483827955819,0.7581208948594609,0.47547271070461977
119,0.0,0.0,0.0
120,3.0542649283439363,3.095654603184515,0.13155633920698592
121,0.0,0.0,0.0
122,0.27352916428620766,1.1403782762557502,9.717024631282277
123,1.9982072124166674,2.1483230709693584,2.0886661313364034
124,1.8612300945261455,4.747110784427665,0.28891146647048876
125,0.6343629180227526,0.7993522832374305,0.7755225446409925
126,0.5411737047419561,0.5816518911451639,1.6741567851367574
127,2.0476599248089307,3.6734622842722753,3.7395043146821147
128,0.0002074764406327556,21.40426025489885,0.12821476858535252
129,0.03573546146116091,5.017557168897593,4.992148439054263
130,3.9248532266735308,18.43251710974363,0.3185435079789419
131,2.1365551748443505,3.5419601766580397,3.7258838060254162
132,1.1705507008087208,1.5951695399937644,0.572185951699274
133,2.540573690499558,0.35350926498479907,9.336431171970283
134,2.3127445068139245,3.056477221183371,1.4937297842694441
135,1.0354313847971692,0.36405996941493984,1.1703944736554808
136,2.4502974046949846,1.834319757725842,0.05626530687538687
137,4.450297750176462,3.586338004178531,1.0091582327862751
138,1.4427590136492066,2.206536490314697,2.0970054612645996
139,2.979362934251472,1.944587658251245,2.3207506087941256
140,4.085742871481281,1.732247739906807,2.3064195437860433
141,1.6168798481980486,2.0339707840043673,3.176181458365627
142,7.258410147750317,2.454557336303045,2.6784176683619534
143,1.2149345949181225,1.0729361884329702,0.07940403635915502
144,3.235957761526958,3.157659538719271,2.9662662678699614
145,0.2256865916180588,5.2109478859511364,4.996220497324082
146,0.8826056509642878,0.736800195652046,0.057763688135466874
147,0.22180376435272134,3.7455672123852772,2.5482920421906288
148,5.175824742767627,2.286269286968401,1.520281469049627
149,1.9281268317643487,5.406012350558298,1.4262469240605624
150,4.209884922782947,1.1059963849325916,2.0484127760534943
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,2.9489331748475704,1.447383271224096,3.9636146331685085
154,2.0361943188699305,2.0435099578652873,1.01712253777642
155,3.544610086719934,0.013957959189735967,4.7085787845307525
156,2.952955117146158,2.358990898565912,2.3138245201044954
157,5.3013335346449715,0.7399552717739409,0.18959305681399885
158,3.6169423371919653,0.33518865094277195,1.200036390988288
159,3.460707414870103,2.2675548675283514,1.6680083481321133
160,1.5125265704170432,3.6675962195935905,3.0946022312653887
161,3.331086452596381,2.141940185844331,0.8918845110773161
162,1.6136863585262113,1.2692038530627014,1.400536847868486
163,4.768129825525577,1.2455194784332324,0.3301535777406615
164,3.7709570742866614,0.5710121958075786,2.7323415668252116
165,8.830245546360452,4.681040126445555,1.5480363184505044
166,4.096629567879912,4.786556835189344,1.4856748805371294
167,3.6127143906152694,3.0304996039302767,3.1494840629683467
168,3.0393151630839585,2.457825916608958,6.184035529954909
169,0.023551200884350584,2.5578047162391817,1.6581088695100137
170,0.36259064388258894,0.6019762356645916,0.49037859374918885
171,0.8528703814603654,0.2843720606394142,0.9126807794238845
172,2.3432575328337206,2.9991088386395135,1.4927981878289354
173,5.176337965889824,3.363905749406883,0.026107285500836568
174,3.2215201817767123,1.5126240305762158,6.9400466082591645
175,1.3455958609852394,3.324535125079035,2.5013187104591292
176,7.016203988017145,4.53670508943143,0.6030980232947638
177,1.1114058922693528,6.164991712994434,1.2653463067264548
178,3.015280770635176,3.8137837500049105,2.8071477841929897
179,0.0,0.0,0.0
180,0.0816407797399168,2.195152017090213,5.225993742890636
181,2.390277324619439,1.5310713674872047,1.7524881803490397
182,0.42030294820141617,4.675467689738743,3.160342957743812
183,9.183726707483435,1.06217568332822,1.9361048165706616
184,0.4321175149997048,2.5687377168907353,2.2946946875085197
185,4.016002426629915,2.573540949382751,0.6540691083534654
186,3.7938511791254883,2.474393168356156,2.376030906868573
187,2.5347390302916293,1.9898381908917053,2.522706158686701
188,0.0,0.0,0.0
189,0.1417878089053114,3.7944188012532862,3.5858424145020478
190,0.10551405767681381,1.4952117718392501,0.49503074999862146
191,1.6905037072685438,1.6852235887027618,1.9580429405904451
192,0.12904746780493398,4.247027004918077,5.225640886882254
193,3.2129929612197787,2.0630409938525602,1.905416259850649
194,0.8783211890190434,0.6596417537380161,0.47502010066288386
195,1.3818773501033528,1.1867036954738248,3.3432858811309103
196,0.7086842364317094,1.3357312297347264,0.060001133651379754
197,2.283640198262571,2.0251617662456516,10.36250747303095
198,1.5768457854970235,1.6192367110262178,0.14844072007642684
199,2.0982252051893817,2.432509650255111,2.63245480964266
200,0.5065669337473923,1.1047374023065364,1.1364721650899576
201,0.04516782811561729,0.26475172858046603,4.672631489405169
202,4.892515522429554,1.8705143476489738,5.53665800961222
203,0.7642405640144118,0.7542127603611074,0.47953686746683133
204,0.2919629944982613,1.4443124262572786,0.8852870394110364
205,2.7816500623393368,5.022034688685425,6.033842079741979
206,6.091047884591887,2.0003742229124146,0.9472482542235806
207,3.394588635475032,1.0400523829090087,0.8045669260207975
208,2.9497362819390713,3.591106181802866,1.394115571528713
209,2.023299260160788,2.773182578800827,2.5547417181720777
210,0.06538245812140134,3.4445785902646677,1.1328666641405614
211,2.4191916962577293,0.8162286807201552,1.0886920573228474
212,0.7494779109722848,0.3351255044660197,6.684086443674864
213,1.6788654661727933,3.931488874358975,0.3708120471632393
214,4.4650786850140145,1.4565288413113238,2.275887079993397
215,1.4733386658231273,1.2702885050069535,3.8614075352058896
216,0.0,0.0,0.0
217,0.9797129393095912,5.079665903525833,3.1694432240484636
218,1.3805715208695013,1.2328092058283109,0.11695661627808342
219,0.7840232613419574,1.3636464834143835,0.9021337805971043
220,1.1829275312818108,2.1611867930645965,3.3513973986382117
221,1.2605634237633723,0.19848828323600248,1.2484510571446679
222,0.2639118519008152,0.12872987797809565,1.1801755994659666
223,3.171816912809572,2.392799667692503,2.248331865557362
224,1.0316473431841469,0.2992789285286353,1.7548516434425114
225,2.4333923782634566,2.7981399569576615,5.102628852605739
226,0.0,0.0,0.0
227,4.611644065199885,2.606584642945204,10.25506775689087
228,8.859815995097103,1.029304214175735,1.662283367173514
229,5.20223588334809,3.1819837917420473,5.752908958912181
230,0.7310774953027871,1.2661458418601084,0.4450637166750317
231,4.188914816403389,1.5819230315285648,3.59561078131122
232,1.415191247456781,0.9750235336459118,1.5622529058510262
233,0.0,0.0,0.0
234,1.5392527262770201,2.5901252932756837,4.792673495039942
235,4.654886137268969,0.5952732524989728,3.519970745393024
236,1.0903894546009214,3.162623791395887,5.093641212448994
237,3.337499809468608,0.9759398152595152,2.913326003079582
238,0.0,0.0,0.0
239,1.021668441854968,1.004546657250898,4.434066645995314
240,0.19178862246423198,1.23319628776989,0.6476407469382929
241,0.1656817902954444,1.8751246497152838,1.9999947540822898
242,0.5324121268002079,0.7000805097383092,0.4492254511712038
243,0.6430557370415687,0.3458457816893294,0.758406285142531
244,0.0,0.0,0.0
245,1.0114385773525683,1.7972801114063752,0.6591262408416069
246,1.6981434383848442,0.7128796318439752,1.9355859335221994
247,2.70782335916596,2.2967880722042318,3.0447844163504807
248,4.294181948156882,1.938865295290954,2.1812934209073367
249,4.575231511771587,2.2696681132466034,4.246891724998663
250,2.806983440932514,3.036362295026422,1.6415762240476597
251,1.1637793114044248,0.022047462421250635,4.0571507014727155
252,0.0,0.0,0.0
253,2.8952008503130515,0.6000758310139775,0.693923923273096
254,0.7865205043978276,0.423130224718672,4.330636813925573
255,1.2208597001588604,5.336918064740934,1.333925454224545
256,0.0,0.0,0.0
