,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.4313140140384453,0.10355091658335128,0.06284288254764675,0.18098229243734013,0.0171877569938595,0.22802227634351524,0.21166862887887283,0.15675003648357552,0.035253706787254986,0.14017156354275262,0.045132049302390904,0.2095541506523569,0.05721156028081319,0.013994024134256084,0.10139141539777728,0.18246768884596978,0.13191777778810967,0.20741994387325743,0.003139720607213785,0.07179560469587477,0.03218398803517179,0.1818244586315156,0.24710353891156495,0.06204644562707995,0.3495115183302303,0.08027354900251192,0.09189157370654662,0.0440807635690083,0.1643887539880011,0.2794251401103588,0.12931467660228868,0.07674580907395415,0.1118069906774888,0.2105711940281768,0.21270576970602909,0.275932548739688,0.1856253012305924,0.08777098445677836,0.3769001017191889,0.10116465299140777,0.27176054889803225,0.06505451589547222,0.20979275621240073,0.08632809727524336,0.25543192200587167,0.06684887021298407,0.23246014271963186,0.11148458853906938,0.10278540881651617,0.035300775336758565
1,0.11177843747124534,0.09948287134069864,0.08616143331733903,0.19183265152086004,0.12185600320433394,0.23610307127896626,0.16727477273557606,0.07086398172432973,0.03759151157648288,0.002985995282658432,0.012362499495442736,0.1989972236778622,0.0024706018610497027,0.3906313371331951,0.05995814998430974,0.04238321257031517,0.10317741648332453,0.14183548375256896,0.027293050993589345,0.06940081693602565,0.13832982734878585,0.10725194020339081,0.06207662263705271,0.0075017373981181475,0.21154563200079646,0.009280013631339144,0.17053941646379975,0.29982761804525243,0.24642278659327693,0.1334869221894431,0.10624837662750403,0.3801597449565313,0.0882754013295478,0.2502349123797488,0.609425805071916,0.22721381299392787,0.15772909466367224,0.13236045352972914,0.08159367581643512,0.02884474435726453,0.11534256823015913,0.46608500145468146,0.026265943182412044,0.07184938009265315,0.2437787310477237,0.17144627444668822,0.12770365505464848,0.44013244317346495,0.18906161210157152,0.07874896435070053
2,0.03610332272257256,0.01961211512383013,0.12498065853816405,0.03423448224609856,0.024082678833906516,0.00873502624251548,0.01312909993283994,0.0244435514531206,0.15942970941919157,0.16366327399180677,0.06561018962254483,0.08650818502509607,0.3505095533090828,0.27187123314497197,0.17448520065678466,0.0018059376991439136,0.19163437498138366,0.4196003203847922,0.10836196134747608,0.043399402137501826,0.11889125121379562,0.19262075703705012,0.1788452646666702,0.0779377813034921,0.0001902408827460177,0.8902047645160638,0.037850217016718965,0.027915797155491567,0.028749826998416703,0.027072188973743316,0.2159104673057863,0.06255092875825966,0.037122993804332774,0.10561943450523455,0.03225459294209428,0.013104501504060378,0.22489744221353428,0.6047179694176239,0.20117829294263856,0.025149319349522695,0.005195304666798695,0.17822297637056106,0.012887605493478062,0.016473296945741858,0.2777876559435091,0.09781391524298462,0.11924255794741936,0.005095678286805549,0.015098291479800026,0.02232598346718018
3,0.061779769337074665,0.38512138576725635,0.002509726462284715,0.0713128209644872,0.21011893379122185,0.314826525973808,0.0077693340760886295,0.05358082183168578,0.10998285761922967,0.2929816991009034,0.00945039105469577,0.3697427911601614,0.28072290569437525,0.04451956280547982,0.16425327835686904,0.20058458270342824,0.023140229410582948,0.10986444575461317,0.26653039594587696,0.21323729713893502,0.0031295522370230326,0.045875554121942115,0.10747478859159945,0.039704475382869434,0.11954062070755855,0.10989975392146911,0.07588045561679786,0.1854658359151215,0.0815928435785581,0.6218483210943044,0.3279370774673388,0.01694583858572256,0.13084682979063214,0.22463493590091763,0.0006681621475895859,0.4090246500545289,0.4123791267977101,0.13828657679064602,0.22898144542597573,0.10015772797065034,0.5522271617001663,0.3275871024277777,0.5746243420300575,0.06451743427340914,0.1333635589980206,0.06612110245374321,0.5410959376270807,0.2183786186677636,0.06286964496882064,0.08626402429453815
4,0.09283655288163276,0.07701215659935613,0.07562762539518064,0.024396014508428696,0.1732078900769334,0.2806601318058594,0.2016586864411915,0.09210123749050433,0.09759799097699584,0.1821569349248123,0.09068364175910457,0.14943033567375738,0.2647257757319936,0.2714920717290754,0.2398215786133393,0.10530088580607351,0.046943675761296884,0.19054997013671982,0.012139759474692207,0.017488014680263703,0.22851470910108085,0.07545379309783286,0.3530166405685608,0.00446902407520772,0.14718530240352726,0.2884185255264938,0.02581587271849466,0.08775100175155821,0.0527613477675638,3.034363898791689e-05,0.33230739413166155,0.0721176661878093,0.12203537093449397,0.15681039377043057,0.021042542210008196,0.01376916322196791,0.26735188366199647,0.10131731443888811,0.008175711640990591,0.3190885289277191,0.328051910733062,0.09666455563156989,0.03963315837702628,0.28923441679350076,0.11551833205112087,0.08572160671650708,0.06254610031238728,0.132103065602768,0.0034687084482566393,0.006064485630639852
5,0.13759937063378663,0.238276063982177,0.10462886191931417,0.0862227145512775,0.1217604421308131,0.22760324564373507,0.10916829601069088,0.18086046861568256,0.016369595630960753,0.39336517789080705,0.0033787274778402992,0.24189156771331535,0.27980637624589316,0.2386497802870455,0.01688397722418524,0.16859964495395416,0.11170120360444277,0.007800028034160054,0.17675922278305048,0.09312626448689836,0.10272776006678123,0.15850603961272938,0.25511351584200914,0.15176041007181917,0.21011446176676843,0.330540781354511,0.08202494571508413,0.05469952646421218,0.18433923756297968,0.1267610331157805,0.024328170786110128,0.15304171735223804,0.14382329140948905,0.15204691022088543,0.16764788669477215,0.08505829069099448,0.24768584363516782,0.06753601774545802,0.0262447714753002,0.047091440244705386,0.07381973353719605,0.06344059535924787,0.11768397954387609,0.031861031737487375,0.24622604658617517,0.15437931523087342,0.004915663131253951,0.1414653278992779,0.13518467677806384,0.03634474415000184
6,0.00489421909229548,0.0585935984298102,0.32968909849435674,0.028085024512424235,0.05731160912531764,0.06063272740245292,0.1022218625247886,0.036138028550639356,0.24440882743476675,0.20188378950659824,0.224738459444151,0.13692602612483953,0.017701576931124105,0.34887384770982377,0.18830972123637665,0.016714978466129012,0.1295675117215692,0.07798852620632686,0.18471178633304805,0.020688305360270214,0.047368797204096785,0.0481292104257941,0.21543089424599784,0.30213901344538474,0.1886675876940195,0.0002885545155226291,0.06191591581637082,0.19768869544666018,0.4856081844973078,0.11639565656473198,0.06198022588663114,0.04643263103820078,0.224659512865338,0.17342654032142524,0.23984283349941535,0.08068689025615408,0.15554108346482134,0.2599824119474549,0.450725519533841,0.047777736939183926,0.2217271105712124,0.3596539298686504,0.12797507573284622,0.1084179870092304,0.1498896144904603,0.3569311067477568,0.028476305001608915,0.24413833616672326,0.1700130799530398,0.17874343625554928
7,0.29654653559382776,0.01522732729618035,0.2315773204757005,0.271347492790292,0.13729857151944963,0.03013893877534133,0.17365529568235455,0.24744078428032892,0.030652694351788065,0.09287647747905191,0.07248010195991561,0.12174107392139795,0.2241573256643771,0.07067782805888805,0.08736556446655745,0.11777930428605991,0.09206049437151688,0.002963567682045334,0.04797742688035283,0.04422213715984759,0.2523438095966515,0.13884294457157503,0.10440184139628561,0.2534348069809869,0.08453758727077856,0.22471426640186046,0.20698773937174217,0.24867177596229686,0.3206146983914903,0.055994309333210264,0.2699554922627469,0.12740770061538087,0.14177741025292231,0.1141568912070892,0.06378388994518586,0.39001945863810905,0.22659606203000507,0.24523712216874582,0.3246249453562776,0.06313649448988636,0.20316999638568206,0.10936254207436956,0.05428934810929515,0.1811536470930479,0.16252818183695422,0.08819065102087414,0.04794504329466569,0.30948163515062593,0.023597622277396396,0.3056930441780621
8,0.11635621295111931,0.08345379289881939,0.1288654325559413,0.08848876587990527,0.6072876675672018,0.03767830488030525,0.43511193729724007,0.25357531309100095,0.23192130959602922,0.09135101264324463,0.24915798259050356,0.020952482818226606,0.21260512891540997,0.09613835621908692,0.2973524534592074,0.06820829882221516,0.040618434868799395,0.015064140265704075,0.13331964745272307,0.35160537698681904,0.04330971141717754,0.10137311806458771,0.11362053166259496,0.8859897485451493,0.397801998687468,0.1776411196483955,0.0645784878555471,0.07066197454100316,0.04423258753077134,0.1911461316326658,0.0392435835645884,0.04479913404522088,0.19228833913831314,0.3259108911898389,0.2271539333253963,0.12680052246431056,0.2928420304986744,0.017863502157060278,0.06003486278146566,0.2410725129755666,0.0658138909899103,0.027543751341754012,0.08370183885751681,0.031150786011544366,0.1343901899799582,0.016757533570888796,0.1180278565013863,0.023355334173678858,0.24635452641626765,0.052665915529161805
9,0.18050517543269384,0.2545147957142879,0.07574419908089008,0.20829826938586674,0.0652531441624605,0.06339399335751522,0.04364674555812029,0.1408688107363648,0.07770421192746212,0.09796117114520735,0.148345358019186,0.04479043310931936,0.24289260397058893,0.22698035259097274,0.16325928021451666,0.20776095647489692,0.026239386925604246,0.3493823824449188,0.2273543614310854,0.22251314594500268,0.1663075900447723,0.25775357148219297,0.14965945478594184,0.22107378568659974,0.11627241328586818,0.06582529945245613,0.030057305793895057,0.22428259361121938,0.19146450454214956,0.06551677290308681,0.1380318753383279,0.11658916379222906,0.16218808351241085,0.2000215342192672,0.22318089594678642,0.14045020473817016,0.14321214839583046,0.2999117900871165,0.25503696692721645,0.11099959115591318,0.15388491910565327,0.11635038747496067,0.21121408782919004,0.18844144136419208,0.07062657303376053,0.12539778085449982,0.0204072984942795,0.12133354498459183,0.26058703034965647,0.14113882171178152
